epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
96,1446.68528283,0.0,222,5,31.76265852,2.4000636,0.52801399,587b073a94355304f042f0e3041898ceb0f3555879db088ba59562b9f59a80df
97,1449.64482443,0.0,224,5,32.11641328,2.42585377,0.53368783,0b5c02da5afa270ca5c892cec52d978b7349ea3b54193746af594d5e7bd3959d
98,1452.63596512,0.0,226,5,32.47204407,2.45175466,0.53938603,f10c25fd7f19ba3fce812fcb8540463a94353a047fb5110a2e18acbde917eba2
99,1455.65884131,0.0,228,5,32.82957281,2.47776737,0.54510882,4f76f00f715ba68acf3386f0e8ebf9d872e7257c610fba354e235f8276ed5be5
100,1458.71359079,0.0,230,5,33.18902158,2.50389302,0.55085646,2e8872562d5a8e8ffdc84d3cbeb8f8bbda0331a8f4b8b0466ccaef08542e654e
101,1461.80035268,0.0,232,5,33.55041259,2.5301327,0.55662919,56860670cda5b885d27aeafa7c2e4c1b26ee273cfe1fef818a92dbaa6e19dceb
102,1464.91926749,0.0,234,5,33.91376818,2.55648755,0.56242726,145ce1e46e293114d857d7235b267e6dfe9fee4aefde3b81d2ef272934785005
103,1468.07047708,0.0,236,5,34.27911086,2.58295868,0.56825091,a49a4a69912f42e82cb6ae800ac6a609ae528b42ad35df756ac75ed2f5e54ccb
104,1471.25412465,0.0,238,5,34.64646326,2.60954719,0.57410038,91e57b351928f3d3774dac5412948c8d4c64b4084b2253d2a5cfcb35a4bea39a
105,1474.4703548,0.0,240,5,35.01584817,2.63625422,0.57997593,c590ffa920e7133b6df3dc8c8a59aecf0a81dcfbb81c5c4c5b166706c125b2f4
106,1477.71931349,0.0,242,5,35.38728852,2.66308089,0.5858778,19bdb6382fc180da16551a66d3910b7c0ee4c6c05e27b4d4990b03a5d0a39991
107,1481.00114803,0.0,244,5,35.76080739,2.69002831,0.59180623,3ce748d1291ba228ac44215fedb711348080e407404fa07ee3e2c85ef902fa8b
108,1484.31600711,0.0,246,5,36.13642801,2.71709761,0.59776147,40fb770351a08987c0e8f1d6cfc6792f6553393c76ebcfd18a4822f9df71858b
109,1487.6640408,0.0,248,5,36.51417377,2.74428991,0.60374378,f08b0fd471639cc4302b3a969a7e0977be8b565ce871789915435a6e87ee4cdb
110,1491.04540055,0.0,250,5,36.89406821,2.77160635,0.6097534,79c1fe9c40fc98daa0cd6a2e4af2c83735964464ef6a93f6ab1e69d739250087
111,1494.46023917,0.0,252,5,37.27613501,2.79904805,0.61579057,1836c89532c05b94a79e61ea9ff7edc6d3400dbd202828fd5e6bdc64faced595
112,1497.90871087,0.0,255,5,37.66039803,2.82661615,0.62185555,c56d61e31ebaa97b48ff8c0c77e6ae45fd3b60d132940936469fbdfa0859da37
113,1501.40468091,0.0,258,5,38.19667213,2.86554921,0.63042083,cc9a1f264721bbd0b0dc91be6cd80f401b05d838e52e909cf18a45c5505a7565
114,1504.94838312,0.0,261,5,38.73624077,2.90467394,0.63902827,7fbe401ea4f2badfd15079a9eb7d3a715d6c13a987e4726a921c943e25c4030e
115,1508.54005431,0.0,264,5,39.2791528,2.94399278,0.64767841,d612013a62d3e1dbf2f322a2e9e57acb411dd89e140664445489b8af8bcbd4ff
116,1512.1799343,0.0,267,5,39.82545743,2.98350819,0.6563718,cd7dc18ed8dec275d0d0fffab6508a27bf1d8fdd1f46c9a9a8e2dc878e2c3e06
117,1515.86826593,0.0,270,5,40.37520425,3.02322265,0.66510898,0ef3cbac5d94df5f1fbd3c4cadb4cf613688e7a47cd0f605bda36f2a80fc4cef
118,1519.60529502,0.0,273,5,40.92844318,3.0631386,0.67389049,68d1ba89d2d5a26db55444f99bce71d0acdc7b6f740ac4499144f8d75014e637
119,1523.39127044,0.0,276,5,41.48522455,3.10325854,0.68271688,9c5b8b7dec25adb1bc8e885e9e2ae733bab185a85fe0c85d350e488c847fc471
120,1527.22644405,0.0,279,5,42.04559906,3.14358493,0.69158868,74a07cd10434736a785e6fb3c8d5bf85a6fe1f3618d9a8a4cc1fc1b5f149f443
121,1531.11107075,0.0,282,5,42.60961779,3.18412025,0.70050645,e9caf750e4b259de8de1022acccbb599f717137bedd8a97b26704b3a57302a0a
122,1535.04540847,0.0,285,5,43.1773322,3.22486698,0.70947074,ae079a472b9576afd3c48e000da190bfeec5ef095a9d00a7343304ef721087d7
123,1539.02971817,0.0,288,5,43.74879414,3.26582762,0.71848208,f27dee19e2af7b5caf46d28a9eaa513cc5c34cb22a4974601b45c6431e741a26
124,1543.06426383,0.0,291,5,44.32405588,3.30700464,0.72754102,7909b0ea08a269385678a116c45fbaf1d15bb986677a6cf258af2399bad22e00
125,1547.14931249,0.0,294,5,44.90317008,3.34840054,0.73664812,2468dc725d8742ad62e675c0db60c295e94869e9b63d38a81395c51038c105ce
126,1551.28513422,0.0,297,5,45.48618979,3.39001781,0.74580392,de0fb74a5699ce7362039608b0e8cdf20e0ef7733b056b571d6dd933f3230a54
127,1555.47200214,0.0,300,5,46.07316849,3.43185895,0.75500897,a65d3d019e1b6632b329af9321b3b89424781c5654df6e980a7b9d2e56eca998
128,1559.71019242,0.0,303,5,46.66416006,3.47392646,0.76426382,8340ad8cc255cb9c2599d3985aed070bae282b42a9694ba9c687e312e64fbb28
129,1563.99998428,0.0,306,5,47.25921883,3.51622284,0.77356902,507f59b29756ba5488b006a1004875b9fb6cf7f1b6b10978c5768c8c8f582cba
130,1568.34166001,0.0,309,5,47.85839952,3.5587506,0.78292513,5534a67d72aaeffe2d0211c36a70416f55e746fb7513c5250d7ecf49996d4ee7
131,1572.73550493,0.0,312,5,48.46175729,3.60151223,0.79233269,5f01ccc4b896c8f54137a53bc0149663b28a78bc133c693297d7a987137633d4
132,1577.18180742,0.0,315,5,49.06934775,3.64451024,0.80179225,9c49f341ef3c9f11ecc1f5cc719eb2c78ff2fd36f2d9490f18cb3d7e00e1f898
133,1581.68085894,0.0,318,5,49.68122693,3.68774715,0.81130437,67a1f05226937ebd3ec85676be8f8f6fb2250b382f5951d94b3814dda948c415
134,1586.232954,0.0,321,5,50.29745131,3.73122546,0.8208696,98b11754d8ac3ebf5e8afef38e43d9c84d7c70895b1164446bb347dae764ce03
135,1590.83839016,0.0,324,5,50.91807782,3.77494767,0.83048849,0b427ab9608b2104615c8ace753ddb5188dd4811c0c9a138c4ccfd07a552abe8
136,1595.49746806,0.0,327,5,51.54316384,3.81891631,0.84016159,39546fdf5f375db875aa06362cf4e682b47be3f162a345d5c3c9a3946b0cfa02
137,1600.21049138,0.0,330,5,52.17276721,3.86313387,0.84988945,5edeccda82fc025ea52609a0a8a11c5c640edc4445b50d896ad558fb7cf60d40
138,1604.97776688,0.0,333,5,52.80694622,3.90760287,0.85967263,a4546862ab447d7dc7e8dd7824c0cf07ff3fc4929bc89d7ffeed6aa0dc45fff3
139,1609.79960437,0.0,336,5,53.44575964,3.95232581,0.86951168,efc79b907026e26c27262f55a1a875278e5073a635e73f73fe37e658d85b0efe
140,1614.67631671,0.0,339,5,54.08926671,3.9973052,0.87940714,9ae86ab22f8c20730cfd148de89a272843b718b156e64c205f97f6b3571b9ce6
141,1619.60821985,0.0,342,5,54.73752714,4.04254356,0.88935958,0aed1e24cee2374733577dd00dd01e4134620989957a90f081c4afc4664c4195
142,1624.59563276,0.0,345,5,55.39060112,4.08804337,0.89936954,4bf1753bcc307e96962efa1e3d9187bede9282e1a81c27c457f04ce19f0f66db
143,1629.6388775,0.0,348,5,56.04854933,4.13380716,0.90943758,2a1f6b45bb212aca8761d107bc79a7b3d05a9a80c9f8ef18778f9aed00f098af
144,1634.73827914,0.0,351,5,56.71143294,4.17983741,0.91956423,630270d7cd44b4c18df49f7bce89b4ff405337da3f16019204615ea730371fcf
145,1639.89416582,0.0,355,5,57.3793136,4.22613662,0.92975006,4a535d9ca02543d10c1a54972ae5ed208b7bc5864093b9cf39b548f7feb7b9f5
146,1645.12159387,0.0,359,5,58.21624289,4.28477709,0.94265096,5c3966b454f125d729b359c840b634ad3fa82f5b78b62eed905071c70be27f69
147,1650.42100702,0.0,363,5,59.05986522,4.34378127,0.95563188,1e016f2d5a734052f9fec47c7925d218dd988a833a1f3cf57f2d5abbbb27aae5
148,1655.79285434,0.0,367,5,59.91028255,4.40315354,0.96869378,aa845a1f4dbb7375e399dbf1f86aeed31b884c456bcdac6d0d2991e99aee1bcc
149,1661.23759022,0.0,371,5,60.76759775,4.46289826,0.98183762,e4a5ca7b30c18f022ab8f639f3af76c04da09f8c9cbbad222eae3410a0593c58
150,1666.75567435,0.0,375,5,61.6319146,4.52301978,0.99506435,15b02cf03f33b4d4d0e3740871749aaee8d925dcab558791a6867fc369dc2f39
151,1672.34757176,0.0,379,5,62.50333779,4.58352247,1.00837494,b284faa9858dd09d3412b62513f238faabe47ca4ef202298d1e18bea663c4891
152,1678.01375279,0.0,383,5,63.38197297,4.64441068,1.02177035,1c0f17455978c6dcfeaf1a1ab12c904e70a249596c8cdd86c1c96084bd9d3060
153,1683.75469308,0.0,387,5,64.26792673,4.70568876,1.03525153,5aad12b006443e035407277de62094a400867387c62bea54c5460128cf73f7d8
154,1689.57087355,0.0,391,5,65.16130662,4.76736104,1.04881943,7ef3eb6e43657041d91ad70829aef5909cd42c534d550940e937f763ac3fc523
155,1695.46278042,0.0,395,5,66.06222116,4.82943186,1.06247501,e4fbf4c26870dfd628a2e9dac9540f9a438fc89842aefd2a5c0b52fbdbb3b898
156,1701.43090518,0.0,399,5,66.97077983,4.89190554,1.07621922,e8a308b2bc1bfd7dc13e0fc41612d627b6a5862241bbc08c3655c8b51c55f440
157,1707.47574459,0.0,403,5,67.88709312,4.9547864,1.09005301,a7b6934f723b8fbb1dc83163aa9e1dedb000266daef3816c351d3cc607013e8a
158,1713.59780065,0.0,407,5,68.81127251,5.01807874,1.10397732,b85037554b93a0ee50b26656c889732cf067ac85878e99aef12e2e829b6cb4b2
159,1719.79758061,0.0,411,5,69.74343049,5.08178685,1.11799311,e980881fdf3ebd8fb44556294ff9c8b145db4981258306ddb615100e42686f02
160,1726.07559693,0.0,415,5,70.68368056,5.14591502,1.1321013,4662f53fe2b96dfd9302847487696a2076b0f96be7776b0bfc49cbe65f4bbce0
161,1732.43236729,0.0,419,5,71.63213727,5.21046751,1.14630285,a821ed09277d2224b910ff4d6eb6d3c9c867bf609c48a1a05915620a78f3bc9f
162,1738.86841456,0.0,423,5,72.58891619,5.27544858,1.16059869,a475687d67ec0047e2e9224480822f36a0ee9756005b6ed0ab3bdbc4f69093ca
163,1745.38426675,0.0,427,5,73.55413394,5.34086245,1.17498974,08b320faad86cf20b57db8f42fb0ab6232487d637204d7d2d3ff5c2bcade33c8
164,1751.98045704,0.0,431,5,74.52790819,5.40671335,1.18947694,9e430062c13770c0dfb4b5dd2c71ff6b92b9da7f63d58ee6241f97de731167ad
165,1758.65752373,0.0,435,5,75.5103577,5.47300548,1.20406121,07c3322a7ed538892aa92de6f4aa9081d1f4a2b093b61eae3d105a427319d37e
166,1765.41601021,0.0,439,5,76.50160228,5.53974302,1.21874346,b6dd995ff3f785d70cbea166ab9333a5c8ed1e78389bfccf43f9ab7c1c270d16
167,1772.25646497,0.0,443,5,77.50176285,5.60693013,1.23352463,bf4b055febeaf9569f6d1761600c7b1bdd0337561bf8fe04777c1bd3e2a8b4f1
168,1779.17944152,0.0,447,5,78.5109614,5.67457094,1.24840561,aaf36714ba0823da067fc04b6349bed4be6a8dfba9eb0c1127ca96122dc0925d
169,1786.18549838,0.0,451,5,79.52932104,5.74266956,1.2633873,bb6c3989db80c090a44b3106c0083599f6bc0ed78c5249b812046a5c14168858
