epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
247,1457.82503531,0.0,83,5,12.09338256,0.67033208,0.12065977,eb448ac8c3661d13d7ce4d1fb7f8cdbff244496b277ac84aadb1d6c5d99a876d
248,1458.61634364,0.0,83,5,12.09994779,0.67060028,0.12070805,bb569b0fea2ba0dc5c74b5b251e419512a36094e631b4d3eaa62c7d35cc0e965
249,1459.40796845,0.0,83,5,12.10651565,0.67086848,0.12075633,053c039d2d31f3f25560bf7d16d69d5a75b726d147bd8fbc351383e8793a6ffe
250,1460.19990974,0.0,83,5,12.11308614,0.67113669,0.1208046,b6195a96e4a9874f2a4190a561c5bb44426e912ea2f6449173a66cd8c820dd01
251,1460.99216751,0.0,83,5,12.11965925,0.67140489,0.12085288,ff8568fe293de16f8a6bbb42eb4d3cbed4ce3c3c5aaa8bc03257fadd46d75dbe
252,1461.78474178,0.0,83,5,12.12623499,0.67167311,0.12090116,e5292e3b32bb3e8fbd142c66e72676f636ff5fa179d507fb8436a77ff05e61a3
253,1462.57763254,0.0,83,5,12.13281336,0.67194132,0.12094944,6e8e26ee574cbfddd4ca386bf5ff7755805a3a14b81151bb6de4307db52f6352
254,1463.3708398,0.0,83,5,12.13939435,0.67220954,0.12099772,9f3b3ea23ff980ba2b04e9af0e08bd27b1f02dc560614f19ae444c6a2272ffba
255,1464.16436356,0.0,83,5,12.14597797,0.67247776,0.121046,7703bc5b15e6c0ba26f2f2b48280c481daa75d722480ea37ccfd879ebd7d2fbf
256,1464.95820382,0.0,83,5,12.15256422,0.67274598,0.12109428,76ab8d20d2e9619e23e79befae585da1f90d7bae509be61f8c2e84d919539f1c
257,1465.75236059,0.0,83,5,12.15915309,0.67301421,0.12114256,3741563deff3f610b784ed079ce9d992558df3ed9539856d2c32414eb0479f33
258,1466.54683386,0.0,83,5,12.16574459,0.67328243,0.12119084,9ca19a5e9a85b021dcf2cf992beabc12ec462f20b60a30fa0bb758415e6d4684
259,1467.34162364,0.0,83,5,12.17233872,0.67355066,0.12123912,22aecf305fed511344ffc4dabc712b11a27381f1d914cd1cbf691349beb63fa7
260,1468.13672993,0.0,83,5,12.17893548,0.67381889,0.1212874,e2387ad30ecbb209a018a890e1cb22e3ad3081a683c69ac89682b4ed72a05f53
261,1468.93215274,0.0,83,5,12.18553486,0.67408713,0.12133568,19839910baa9a72474fb3b841a1cfb16663d3a53c17f77c4ec3378eab3ea77ec
262,1469.72789206,0.0,83,5,12.19213687,0.67435536,0.12138396,cad97b987b185ff7fabf6626820308d8cfccd6bdb1e2268bc1ec3b8373355d9f
263,1470.52394791,0.0,83,5,12.1987415,0.6746236,0.12143225,0103fc2e31d68a8b8c2da376c84462517d4e9ae821615a9f925bab702717a2b8
264,1471.32032028,0.0,83,5,12.20534877,0.67489184,0.12148053,7e4fb3284faa0f1304396db998b9eb04ff0daec097ec3c323e59f2660324c570
265,1472.11700917,0.0,83,5,12.21195866,0.67516008,0.12152881,c08dcdb04d9924df1483aadaad2858fe94c0ed820e2da012e4767e07835cef0d
266,1472.91401459,0.0,83,5,12.21857118,0.67542832,0.1215771,681c8363b9a2b78bc9e55303ce5c6ac4929ebf4adbe75883d55d819adbcf2ad9
267,1473.71133653,0.0,83,5,12.22518632,0.67569656,0.12162538,11a32c47920dbae54c0e4eddc72a587d902fb06e1f5d8bbac1199ad3c4183430
268,1474.50897499,0.0,83,5,12.23180409,0.6759648,0.12167366,99017b960bb9435d7abbe7f0eb19b84badce6cbdb459f3d5aa989025e260dc84
269,1475.30692999,0.0,83,5,12.23842449,0.67623305,0.12172195,5ca632a6a7b1c837f54b45528f6d0038c67de74ebac4b27bf479475ba8d9d2a9
270,1476.10520151,0.0,83,5,12.24504752,0.67650129,0.12177023,2a23d985384cfe31c5353f7461ea0a7d5bb75d8fdcf1b5ca07d83c2ab7c488cc
271,1476.90378957,0.0,83,5,12.25167317,0.67676954,0.12181852,13a121c54c2ad6d372b3f9acaa6a303a3dfaf9f2fb3a3c516d4b05031317e1c4
272,1477.70269415,0.0,83,5,12.25830145,0.67703778,0.1218668,d8d1b5ecc06bcb70014ee926dac1955fd3164c44ddc7374ae3bf841d5f0b354b
273,1478.50191527,0.0,83,5,12.26493236,0.67730603,0.12191509,8049f09547c33c100318f1f8b4541735d37ada44c7a58fc0e5364cbfc2f05108
274,1479.30145292,0.0,83,5,12.2715659,0.67757428,0.12196337,539d784f9262f6c94797fcc08b25fc3946e7d717a22378077ea1c718e3aa799f
275,1480.10130709,0.0,83,5,12.27820206,0.67784252,0.12201165,6af485b4620a614858ccf76a573a40e6d49c24d83e47875e0f39f556ee3c51ec
276,1480.9014778,0.0,83,5,12.28484085,0.67811077,0.12205994,9d53e094e9ece881fd1a81ea7e494657606d6537a92a464739e35b208c54a3f3
277,1481.70196504,0.0,83,5,12.29148227,0.67837902,0.12210822,2ba28b8ab28d6dc1802dfd62650fbfe29624980239034308e4fb3728616d2cc8
278,1482.50276881,0.0,83,5,12.29812631,0.67864726,0.12215651,00d1100294378c682a33772e37dd95e9e3d9a1c1857ffb2670f839bc1d0e21e8
279,1483.30388911,0.0,83,5,12.30477298,0.67891551,0.12220479,c99aa41e9d1b6b5fae1cb0b05dad0efe07200456a97699a18f62da12aba2987a
280,1484.10532593,0.0,83,5,12.31142228,0.67918375,0.12225307,39721e00fff163e756db424c6cb8e368a7ef37079c5c290927f7912e9bc5f647
281,1484.90707929,0.0,83,5,12.31807421,0.679452,0.12230136,24a42f3fad0527c0a23edc19146c80b9526b3b68dd21884acad1de0932525a13
282,1485.70914917,0.0,83,5,12.32472876,0.67972024,0.12234964,a334bc04940f8a20a4728f61df20514262e6bc11c9b863afb6cb7ecea6dba84b
283,1486.51153559,0.0,83,5,12.33138594,0.67998849,0.12239793,c2284c063e8321093cc20856a2706bff72d998a0f0b62dc14c472663ac5ab769
284,1487.31423853,0.0,83,5,12.33804575,0.68025673,0.12244621,1d60324574e2c8f68618f784cde3afef0ee34d8be86c8d1ec3aac4f75f6c544f
285,1488.11725799,0.0,83,5,12.34470818,0.68052497,0.12249449,8582f02c58bb06ebdbd7e8376ab35f45c7dfd637736571f4a67aab90994a8674
286,1488.92059398,0.0,83,5,12.35137324,0.68079321,0.12254278,eeca9ba8c496140e750bda5e5535e8d7ea25ebe7bcb30a9eca8a6a9ccc5826d2
287,1489.72424649,0.0,83,5,12.35804093,0.68106145,0.12259106,68f919a8194980e29af52e0e0ac68e38e1c1e296f063f7b33aeaad0c1cce29e9
288,1490.52821552,0.0,83,5,12.36471125,0.68132969,0.12263934,e11e941ee78573e2972bd37ececf6dd0a98a4a09866b1a70f8eebbff1e2ff70c
289,1491.33250107,0.0,83,5,12.37138419,0.68159792,0.12268763,a7bc60e336d746cdd707272221ddd2db269e4e2f28afe962a416d035abb67e5b
290,1492.13710313,0.0,83,5,12.37805976,0.68186615,0.12273591,4df5b7a89d63800a81389a7341b65e33260fae92af3e1c92c322ff6939f16bbd
291,1492.94202171,0.0,83,5,12.38473796,0.68213439,0.12278419,6eb9c2e0c1b2bd31a0c816cd85f3662846c22977b9b013e3c599b0cc76bbf30b
292,1493.7472568,0.0,83,5,12.39141878,0.68240262,0.12283247,31ed0469ead8179f5e9b9b8d8dbed10f0bbf335e3a28bc0349cf0de2531db9ab
293,1494.55280839,0.0,83,5,12.39810223,0.68267084,0.12288075,df2fe8ce2265572ac772d12f673916635240b6dd0f9807c7cc6d42722cd2184e
294,1495.35867649,0.0,83,5,12.40478831,0.68293907,0.12292903,7d21300997270767ab90693b6d9f778ede2c92fae568f6897a90210d74416161
295,1496.16486109,0.0,83,5,12.41147701,0.68320729,0.12297731,5c1b966c15b3cd6557fbe5841a80ab2002cf01ab8c4d4ea50f02037ed09b7289
296,1496.97136219,0.0,83,5,12.41816835,0.68347551,0.12302559,9db42be6d03f1d228ddfa85086cce430956226872f8d493836bd03c83d24ddbd
297,1497.77817979,0.0,83,5,12.42486231,0.68374373,0.12307387,468dcbbd76b57e55605155279d8f69d63edf32ddaf00f515cf963d5d59da53c0
298,1498.58531389,0.0,83,5,12.43155889,0.68401195,0.12312215,cdb94042cbb2d4477a8791a644332c9ecb0f51e7f5d5638513b2d10d7cfea90c
299,1499.39276448,0.0,83,5,12.43825811,0.68428016,0.12317043,d25fc83114327bd047dce5ef7c79c9edf2671956afadf3dda23b36869069de6f
300,1500.20053156,0.0,83,5,12.44495995,0.68454837,0.12321871,259f97235205b6a0f4395b20e52263351d03d852352de78fe9c8c978c5a5bcba
301,1501.00861511,0.0,83,5,12.45166441,0.68481657,0.12326698,e97df14ff24a03c230a1e2462b90fd6f6205d46e0f55dfa175ab0a551f287065
302,1501.81701515,0.0,83,5,12.45837151,0.68508478,0.12331526,70b1c366d8e3f2877d4979142468effa37c51faaa531f80b931e25a030e4c1d7
303,1502.62573167,0.0,83,5,12.46508123,0.68535298,0.12336354,4f097e615f9b0969165114ff1a0c5216601c9512304d4a6a0047fbb1c7732774
304,1503.43476465,0.0,83,5,12.47179357,0.68562117,0.12341181,dfb83abe86b4c8393f01521119a8f6523ac7c7e8cef0d8bbd485f200fad53a76
305,1504.24411409,0.0,83,5,12.47850855,0.68588936,0.12346008,25d393f5e077939b5006f89242777fbfff30764aa411edbef2d2074e76c8b407
306,1505.05378,0.0,83,5,12.48522615,0.68615755,0.12350836,283b6ed4ec8942e0f1b3dfeff870df8aa5aebc8c19a280932c396a0adb532954
307,1505.86376236,0.0,83,5,12.49194637,0.68642573,0.12355663,8e325b25dcac567a775c9d6f9fc59a4edb94bb88f04f5c37d1e9aa5b40cb9c2f
308,1506.67406119,0.0,83,5,12.49866923,0.68669392,0.12360491,ac49d660022b6ac2bec0a31a86b86a06121767558063b8e4b79bfe08dbfc1d30
309,1507.48467646,0.0,83,5,12.50539471,0.68696209,0.12365318,25480a09b2c1fe397b25d485af41e456fd5c37f221875314bc43b891769c6701
310,1508.29560817,0.0,83,5,12.51212281,0.68723026,0.12370145,85474d932f16ec343e2dc91f1dec238a588cd967afbe192a1586d5eb5cc6bbc5
311,1509.10685632,0.0,83,5,12.51885355,0.68749843,0.12374972,b1dec42c9bd0a67322885db87733eed9d8dfb8dd5f00f17bfdc37181e5cb6583
312,1509.9184209,0.0,83,5,12.52558691,0.68776659,0.12379799,5eab1363de615759bef30f420d60a1cf9bb26496cc18e95153ed596a37a5c9de
313,1510.73030191,0.0,83,5,12.53232289,0.68803475,0.12384626,4d669b49ad4e0ef880560831dddef070f1d6538cad85eaef8b0d2174eed3bbab
314,1511.54249933,0.0,83,5,12.53906151,0.6883029,0.12389452,42bbb7438e41d17bf8b1de9ece6359f82b925c87360070758618d3fbec2a1564
315,1512.35501317,0.0,83,5,12.54580274,0.68857105,0.12394279,c437f427e0aab6922253a3275b50f67b2a437959c024d67d19a75b23da4c907a
316,1513.16784341,0.0,83,5,12.55254661,0.68883919,0.12399105,7772ce222b5e4fff4b0b690a35bb2e1c2f8e8d8029f1da2d2b2aeb2575f12679
317,1513.98099006,0.0,83,5,12.5592931,0.68910733,0.12403932,1a5e76ff825e12d9c471f7d02cb2cf6b1e108a7eafc3399b9dc214ae6e17a0f9
318,1514.7944531,0.0,83,5,12.56604222,0.68937546,0.12408758,c360fb6850306a1cf4bb2df9924368d114bd90d9ca1666c40a4d2553e21759a5
319,1515.60823254,0.0,83,5,12.57279396,0.68964359,0.12413585,eaf79c79f8cd447a1f1385a3b896747ffe94cddf2c8559b2c5eb86daedcca1ca
320,1516.42232836,0.0,83,5,12.57954833,0.68991171,0.12418411,92487d4feed74b52599ff9ebd6295e13e8fcdecee8b4d6f78962a89ecb1848f6
321,1517.23674056,0.0,83,5,12.58630533,0.69017983,0.12423237,045263712f469928a9c11c9e3663905ab6f92942bc9e7acaf35d864e51c295a8
322,1518.05146913,0.0,83,5,12.59306495,0.69044794,0.12428063,c4d2d134057c3c6f3d118e0033a20e13e70c39444e43815d5167980a8cf8b9ab
323,1518.86651406,0.0,83,5,12.59982719,0.69071604,0.12432889,8e0e36822cd0287ecc8449afb1f53866e5df0d0b3cb96facedd109a12c0b46a6
324,1519.68187535,0.0,83,5,12.60659207,0.69098414,0.12437715,3475b443b38a3d63fc0110bf8dc8ec74cd4fd3ae6d5669c6858df56d91791eec
325,1520.49755298,0.0,83,5,12.61335957,0.69125223,0.1244254,2e72f6e5e112ead35c0e90a9209b8e92cec4bb772b5efea32f8724277c856bf2
326,1521.31354696,0.0,83,5,12.62012969,0.69152032,0.12447366,0865b9fde352582a083a30fbfe75e93e43f00e989bfd8e7d3ae6b292554fe74b
327,1522.12985726,0.0,83,5,12.62690244,0.69178839,0.12452191,0be4ec56184aa222e62b55c9866d823ed89a43b3b3b248d23ac6cb6807075ec6
328,1522.94648389,0.0,83,5,12.63367782,0.69205647,0.12457016,d69e7b4306b8f713faf7ae9335e687e1adb384a370f17e74cc89d319cb33bd20
329,1523.76342684,0.0,83,5,12.64045582,0.69232453,0.12461842,e365aede46c9f20a3db616ab9966de327d66d3460d54fccb3c2325ba46f90463
330,1524.5806861,0.0,83,5,12.64723644,0.69259259,0.12466667,35833bb972364fea215757dff4c6df1edef4d2102a7128ce3a2dd4133f2ac17a
331,1525.39826166,0.0,83,5,12.65401969,0.69286064,0.12471492,3c6ab830bd466042e4b289541d45db91ef0d804e38932bcf8f8aeddd28ddf985
332,1526.2161535,0.0,83,5,12.66080557,0.69312868,0.12476316,5ade01d5895f3b8086a40cbd7efb11dc6fc1b40a2c3d58c126e5edb1a1ea8f52
333,1527.03436163,0.0,83,5,12.66759407,0.69339672,0.12481141,b92c2dee01b2cee294bdd5368c368556fa6abfefe10f3cd6530b7cc138296c62
334,1527.85288603,0.0,83,5,12.6743852,0.69366475,0.12485965,f9959184428ab09050e3287592894f0ea70d5b1b1f50cfe80c313c2bd3151609
335,1528.6717267,0.0,83,5,12.68117895,0.69393277,0.1249079,7183751da2d7620aa68171e3386d269abb17f518f6480c8f2710bea03e20cabf
336,1529.49088362,0.0,83,5,12.68797533,0.69420078,0.12495614,da9b5f9ea070adb41327754d298508ac1d08039d12980d07add23f7ea1d81a41
337,1530.31035679,0.0,83,5,12.69477433,0.69446879,0.12500438,616515731984ee6cdd33023e3d3aff55ab2dd44751d1d405c4c856c412538b79
338,1531.13014619,0.0,83,5,12.70157596,0.69473678,0.12505262,7d27ccded0973a63d8a8ee2f01e0fe5bc5b1d0c6487d4a0e46c787f8a9033993
339,1531.95025182,0.0,83,5,12.70838021,0.69500477,0.12510086,8cadb135f5d3b72b5934c9e4702349434ebee450e262e25a5b4c2d662e0129b0
340,1532.77067368,0.0,83,5,12.71518709,0.69527276,0.1251491,afea6004b42a161d530987c367c6cacda8c9ae0e5063df55bd4fba4a27910de9
341,1533.59141174,0.0,83,5,12.72199659,0.69554073,0.12519733,510fefc453d68a39fdd6d24286ca5fb180caa9eca50295cbf31bd5eb830fce9b
342,1534.41246599,0.0,83,5,12.72880872,0.69580869,0.12524556,8298a6484414d9824e7d45cf06b8ba1446cbad547c3c866b03c7bb940cab36bc
343,1535.23383644,0.0,83,5,12.73562347,0.69607665,0.1252938,fcd730f6806843cc0574752b73308c46b602b50b7f720244a2acc78d07b454fa
344,1536.05552307,0.0,83,5,12.74244084,0.6963446,0.12534203,efd156368a04fdd78d2c18908ca808e605f245d71ba738adf47c45e4f34bbc07
345,1536.87752586,0.0,83,5,12.74926084,0.69661253,0.12539026,9e11ebde137c1d350c86bd935b8690515065f9d078fdb4a04457b2326c6e4269
346,1537.6998448,0.0,83,5,12.75608346,0.69688046,0.12543848,195195ab653a5b3a5391998f61d25ce376d304b8a7d2527ce1cbf2dc6ccf9f11
347,1538.52247989,0.0,83,5,12.76290871,0.69714838,0.12548671,f462c59a3c2ceb4e93d946d4e89180d14936267c6ec5ddec820c8538e81d0b0b
348,1539.34543111,0.0,83,5,12.76973658,0.69741629,0.12553493,693c50087b28860143b6f64e7ba928fbc43222549591cb741f60e2c868eca0bf
349,1540.16869845,0.0,83,5,12.77656708,0.69768419,0.12558315,1e1c0acd0f8b48b923d3da23d0e092acf2dafba6d1bf42070cd3b3f188f8c67e
350,1540.99228192,0.0,83,5,12.7834002,0.69795209,0.12563138,5131abcf2d8885c6ffa0ad666da7f81acd4c4c6392be63c2d35870543738adf8
351,1541.81618148,0.0,83,5,12.79023594,0.69821997,0.12567959,afa3ec95eb8d6eeab0f3abf6c67edd21184cf3a4a7f7daf14e64332cba7aa4c5
352,1542.64039713,0.0,83,5,12.79707431,0.69848784,0.12572781,3ed78b02aa6deade8a9c84e850e4762223c41b3f95dd6c699544b29067a5a3fc
353,1543.46492886,0.0,83,5,12.8039153,0.6987557,0.12577603,4734f027b32fbbafa2051571fd7421f57ed7cb8bfe3d5dd64fb72c0ac7ff1770
354,1544.28977665,0.0,83,5,12.81075891,0.69902355,0.12582424,95da6840b01d77e76ef7a0be2110a2f0cdbba9533c812c51ff98dfca349f89ef
355,1545.11494049,0.0,83,5,12.81760515,0.69929139,0.12587245,037cebf47263c459a5db3e301b4eb6e3aa049335cd1e42302c3fc30e9cd59108
356,1545.94042038,0.0,83,5,12.82445401,0.69955923,0.12592066,cd8451b35eb1f3222f34218668f825720ad3b3acea38f2088f595faf702c1283
357,1546.7662163,0.0,83,5,12.83130549,0.69982705,0.12596887,18091f3c3d27f1b370ae46bb45582ea3a03edf8e34fa2bf8c2a090554550559b
358,1547.59232823,0.0,83,5,12.8381596,0.70009486,0.12601707,d6551205928e46a0c6f8bbae45d7209af848b4852648fb5a487504d25c9ed46d
359,1548.41875617,0.0,83,5,12.84501632,0.70036266,0.12606528,9c6dd704e79f5cf82f40a5a8fec11e9777bcdd3c04bc8bb88d64bacad8b109b3
360,1549.24550009,0.0,83,5,12.85187568,0.70063044,0.12611348,5c78a6c301b59f28a8520dfa92b82716a319642b3d37fba7a3e71f7e0b379f76
361,1550.07255999,0.0,83,5,12.85873765,0.70089822,0.12616168,9f73dc5df9c990fe49597a6af3521582798eb1511242857f3e65a9c009586139
362,1550.89993586,0.0,83,5,12.86560225,0.70116599,0.12620988,470e0669076e6bb108bd7cf3b43977d263804146b6bac851ab570d1bcd511ac4
363,1551.72762767,0.0,83,5,12.87246947,0.70143374,0.12625807,1829108af633d13439b88670ae17cf8f85d94cff610180847ad53f9975a4a4f1
364,1552.55563543,0.0,83,5,12.87933931,0.70170149,0.12630627,8b4c8437e6661737f796303c900c4759756eca26661cb3ff9fdf55c0532f1116
365,1553.38395911,0.0,83,5,12.88621177,0.70196922,0.12635446,0bf2aa465b70c7ce3fea3c105cdff9291274720095f64e8e637a04eed217fcf0
