epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
40,1217.37272832,761.9904317,100,5,12.11427389,5.76362568,0.18171411,3465fb7559b977fa91e664f8f4f787293f34a7b857f1c792bd3c94682c67a69e
41,1223.3457986,766.44019729,100,5,12.17372728,5.79046437,0.18260591,fdc8a9e4c962e8251cc8a2e162f59628dd3a7d8c8d29ef80c1b7c3f56bd6bd9e
42,1229.34671448,770.91062663,100,5,12.23345799,5.81741401,0.18350187,3257a38dac99bb1b8b5b8ec7d39956d1ff3d8e1c24b387331dc4517c3859499f
43,1235.37559139,775.40180454,100,5,12.29346714,5.8444749,0.18440201,f525c66c68e146197083555e7586873070dab0aa0c46320ffc395c95fb745e5f
44,1241.43254511,779.9138161,100,5,12.35375591,5.87164738,0.18530634,506f66f3c96d30d925e010df0a9d4585d44df1f864e9c2c3d0ee3b7922999c79
45,1247.51769176,784.44674664,100,5,12.41432545,5.89893177,0.18621488,f63f93e2334c103032e5d753da4ca3317cd925e38a9d0030dffd559028b445f7
46,1253.63114779,789.00068169,100,5,12.47517692,5.92632838,0.18712765,bc064ebcfa62cf8dcdcd2e30c9a5e2a83b02db5edab851e958cd01e4b4f8926d
47,1259.77302999,793.57570704,100,5,12.53631148,5.95383753,0.18804467,2e0801cb31341deb7bdb5d40b87cc99c1f7be9ff0fd78431395959cb70a15972
48,1265.94345547,798.17190871,100,5,12.5977303,5.98145953,0.18896595,1a3516fc9c8d48d2bf127ef405704d3da7ea9c17fb939b87c7d210588440adf7
49,1272.1425417,802.78937296,100,5,12.65943455,6.00919471,0.18989152,5cae35f2bde520f6fbfede10f16fb63657349116278790a128cc895cd9a1183f
50,1278.37040646,807.42818628,100,5,12.72142542,6.03704338,0.19082138,4fafcd2f3d37f5c2ac5fd416c1576acab75cc4998a6e56d3c616dcb17423341c
51,1284.62716787,812.0884354,100,5,12.78370406,6.06500585,0.19175556,bf4752654b17352b82f1745ac1d22c235b0d2e23902adff5c849e2263ac46a9f
52,1290.9129444,816.77020728,100,5,12.84627168,6.09308245,0.19269408,72dd442dfb139ee08bb99b1aa351d5c9331693de3a6d8be00da1e88688bd8726
53,1297.22785481,821.47358912,100,5,12.90912944,6.12127347,0.19363694,c8371716197e9d98f1e5a73065713d57e88936c0c2b9303e15674e62bde77328
54,1303.57201824,826.19866834,100,5,12.97227855,6.14957925,0.19458418,4580aad286ab3c2e93e1c4e133226f52e2b6b801e1e671e87b275805db17f80b
55,1309.94555413,830.94553261,100,5,13.03572018,6.17800009,0.1955358,de64de83f33c053c85f20cf672703510446968dda2d0792a4e41bbcd9385dfa6
56,1316.34858226,835.71426982,100,5,13.09945554,6.2065363,0.19649183,359b09c86b6c8afd6ba26e276282563063b321de680f5fe991bbdeb727d7de94
57,1322.78122274,840.50496808,100,5,13.16348582,6.23518819,0.19745229,d7f511a6609d6ec911fa8d172863984a5d284f61eb8c68a14dbbcce557885c02
58,1329.243596,845.31771576,100,5,13.22781223,6.26395608,0.19841718,7d0208a3927f44b73f996f05135e659766e045b110066a5392f19bf213cfc4ce
59,1335.73582281,850.15260144,100,5,13.29243596,6.29284027,0.19938654,613d5c93fb2804caabd2e8bf054fd616046b7d46f63844cd6f796e2a248a3c5c
60,1342.25802426,855.00971393,100,5,13.35735823,6.32184108,0.20036037,000341dd25b92b1487829bfa7f7eec9400c77600f6ac6fc0a256789d521685cd
61,1348.81032176,859.88914227,100,5,13.42258024,6.3509588,0.2013387,a48c0e9bed063bdef37f0b24bf25bff4c98bd363f96caf21b3cbab8600d6b6e3
62,1355.39283706,864.79097572,100,5,13.48810322,6.38019375,0.20232155,89a6bd79c2e1e015db306ab75bbe65ec6415892552b768c09259de66575c1989
63,1362.00569223,869.71530378,100,5,13.55392837,6.40954624,0.20330893,700a4aeaebae2007186d002ab2f60ef9ea0b5c7e51a484f54664747c68404fd0
64,1368.64900964,874.66221618,100,5,13.62005692,6.43901656,0.20430085,e87aaf100b9deff418accec19c0688206b82a5bfceba4770cf475e7abc55dc7d
65,1375.32291202,879.63180285,100,5,13.6864901,6.46860503,0.20529735,cebcfe98bd3df82dda3347b81317532535da362106bb01160009453f83889061
66,1382.0275224,884.62415396,100,5,13.75322912,6.49831194,0.20629844,362d2308f17162a5d1f04a60e023136638996e923276f8b5c78a8ffe8b9e976d
67,1388.76296413,889.63935991,100,5,13.82027522,6.5281376,0.20730413,b4ef39b88bea0532e1d3f563a1a3a508b7c89b1ebbbf275f6dd16741371a7fa7
68,1395.52936088,894.67751132,100,5,13.88762964,6.55808231,0.20831444,e1c530c0fd03ccbb96969b0942c599cd21f63f0d9ee49c72f6dac96e69175e54
69,1402.32683665,899.73869902,100,5,13.95529361,6.58814637,0.2093294,96e75b19b72f6fdef93437579ecf8bd0e1c22ce19557895d59017792e04d54e8
70,1409.15551575,904.82301405,100,5,14.02326837,6.61833007,0.21034903,db9ff7227644a4d0d3ce786023fec5acf0c98bf7d5d3571c8207d7f8d3f67550
