epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
318,1805.72530476,0.0,100,5,18.03877205,1.47847991,0.36961998,2980a5de63616ac93af36fed76ef76d02b00c07beb3f3593f47ac4ff2e224198
319,1807.57488091,0.0,100,5,18.05725305,1.47966092,0.36991523,a33321a2fe14b93d002da597c9c39ddc33de2075eebbeb3de4ec66532471fed6
320,1809.42593365,0.0,100,5,18.07574881,1.48084219,0.37021055,26b5a50373e6dcb85cf58099091e3a2abbd50e79b45c10737dc0f756b569a3e4
321,1811.27846329,0.0,100,5,18.09425934,1.48202371,0.37050593,19f6c3b3631e111cee4119d63e58d2c0d0b8393812f8743f3123f865d0115dba
322,1813.13247016,0.0,100,5,18.11278463,1.4832055,0.37080137,af843a0b32c7202a527a734fe0ea94636bc59d744b4e9b13595724e33defffcb
323,1814.98795457,0.0,100,5,18.1313247,1.48438753,0.37109688,8b50581df606de8751db9bc6774c37c663bac1b1ec8d22d1f783d6543b203ec5
324,1816.84491686,0.0,100,5,18.14987955,1.48556983,0.37139246,cfe61c48a07765d5ce40a153f561d6e5b4a030ce790e7682497657694d8b7b5c
325,1818.70335732,0.0,100,5,18.16844917,1.48675237,0.37168809,168697a67bea22fd96df83ebc0f5367ef0de51838fb398d965fcec147e0aa808
326,1820.56327628,0.0,100,5,18.18703357,1.48793517,0.37198379,c66b300b054f46536a576d219c20f8bfd2ead6380c8d5ba372977c4854909b22
327,1822.42467404,0.0,100,5,18.20563276,1.48911821,0.37227955,3bfed6f8caf5b783117e0d27ce23a0b5fabe875e295a920fd4b730b1385d4cec
328,1824.28755091,0.0,100,5,18.22424674,1.4903015,0.37257537,7ea7abfbfdd4b184cbbe165b172dd307954032142bc0d1fd6808aa526114e4d1
329,1826.15190721,0.0,100,5,18.24287551,1.49148504,0.37287126,a51a87200f837499c26f7d58b06b835752f68d4bf9f455bb0f1fbd61f1f32751
330,1828.01774325,0.0,100,5,18.26151907,1.49266883,0.37316721,3f177bc47f7c9bf95b7881d336f13e2a8cb1ebad5461bea07ebea4d9ad948aea
331,1829.88505933,0.0,100,5,18.28017743,1.49385286,0.37346322,b057fbaa4314821688e30f20afd855394b7a9967722539c206d6c7fd22c9418e
332,1831.75385574,0.0,100,5,18.29885059,1.49503713,0.37375928,2987e97165da53ade1ac806f86982c0cb2915ab1a36ac6ddef98dc638fd45772
333,1833.62413279,0.0,100,5,18.31753856,1.49622164,0.37405541,01418ae40322c850e74ffbfa947fe479993174e8f7f314e85d3de57216604b51
334,1835.49589078,0.0,100,5,18.33624133,1.49740639,0.3743516,60854aa7850d8fe27c309bb357e91de54716640a6bf2f7b839e3d4346b2888ea
335,1837.36912999,0.0,100,5,18.35495891,1.49859137,0.37464784,5dcd0914fbd0c69883182cb12996016016f44df40a20a34023d7bb4322b668ca
336,1839.24385074,0.0,100,5,18.3736913,1.4997766,0.37494415,840d6a33c430049a9313fb79c6f3fa8c711fdf8222fca733cf8dc3ca9e4c153c
337,1841.12005331,0.0,100,5,18.39243851,1.50096206,0.37524051,0e4131f2ad3c6c34a741a02e0f62aacfa6ff488d91274270f25ce8cd5783a225
338,1842.997738,0.0,100,5,18.41120053,1.50214775,0.37553694,682d23321b7828ad642c519d0ca39a7035834c61bcba5a1da879a4daac37d1ed
339,1844.87690509,0.0,100,5,18.42997738,1.50333367,0.37583342,4abb788dc1a73d74515949313e424a94341f34c23e1b700b7f87f70ecdcc58b6
340,1846.75755488,0.0,100,5,18.44876905,1.50451983,0.37612996,15fda7af7bb7f5977d7608bb4fbd111f77022386b06249950afb037fd00c3dcb
341,1848.63968764,0.0,100,5,18.46757555,1.50570621,0.37642655,178a621af801a153edd00b60ddb526899bf59c09e3898d863e7104dc20fca071
342,1850.52330367,0.0,100,5,18.48639688,1.50689282,0.37672321,3c8784fd06d83fadf68ea4d9731554b57f8597c605cfe0caaa357e25550c9275
343,1852.40840323,0.0,100,5,18.50523304,1.50807965,0.37701991,1e937fdb0fe06c3b0ff5411097d07ba5efaab93aa2f32632d118cd5fb65538f0
344,1854.29498662,0.0,100,5,18.52408403,1.50926671,0.37731668,7faed5d7eec0bb332911f2c15dedfd1f8209ae137b3f708802197f045b50deb6
345,1856.18305412,0.0,100,5,18.54294987,1.510454,0.3776135,9fac7dfe0a36aac2d5d4d608840ddfb4d07f54540343a2f3ed084785f4c0ff11
346,1858.072606,0.0,100,5,18.56183054,1.5116415,0.37791038,7d5985c5692928442f1e6ff514d529bcd9b13362935bf97b30192d788cb5b9ef
347,1859.96364254,0.0,100,5,18.58072606,1.51282923,0.37820731,111b2fe09261a82f945f67707f4f5d885f5f2eb3842aafa1c12eab7c987148d0
348,1861.856164,0.0,100,5,18.59963643,1.51401717,0.37850429,e92cb58ef85653d1a44ef019af53e454c1b3158ba3bae1663d8174bccaa92a42
349,1863.75017066,0.0,100,5,18.61856164,1.51520533,0.37880133,a1bc5728ebda04de24a99a58e7b35f9ff597371e681515b4a5e02bfb2ae46405
350,1865.64566279,0.0,100,5,18.63750171,1.5163937,0.37909843,d671eb3e707d5797986db8a5670917086f0d9fc930cd96b1288178aff535c48a
