epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
206,1246.65840019,0.0,110,5,13.70611444,0.46285477,0.18514191,6c24accb02c7226d0ecec9c2dfb8c99b4051a95b1244f350adbd915f7ab499c1
207,1247.30667166,0.0,110,5,13.7132424,0.46305105,0.18522042,acc3a300c487e148251510c6c3377b5889e40eaf5843faf7d153eff5ab902b2a
208,1247.95521798,0.0,110,5,13.72037339,0.46324737,0.18529895,aa0643d4563887fdf928d0556fdd8f2eaf1f89d886e2a62389fc0068bc609f15
209,1248.60403919,0.0,110,5,13.7275074,0.46344372,0.18537749,d165502ae966ffa3dca04c3fe438d0fc2b91c7bbfd864da145c8b9333a3c8ca3
210,1249.25313534,0.0,110,5,13.73464443,0.46364011,0.18545604,ca92724e63c1dee1c07c5ed06597096dab48f085f391bede768f4215dfc8769a
211,1249.9025065,0.0,110,5,13.74178449,0.46383654,0.18553462,c995b4d7bc505b01ea1e870552a59f6e2df1c3cd99320963d75db192529b171f
212,1250.55215271,0.0,110,5,13.74892757,0.46403301,0.1856132,986c75667f9541a911d2a37393d3cf11adf2abbb7cb406168ec777f29c7d6853
213,1251.20207402,0.0,110,5,13.75607368,0.46422951,0.1856918,57b3089b2479d81c614a803130dd14ea86cc681988abb9104caf376b1faad2e4
214,1251.85227049,0.0,110,5,13.76322281,0.46442605,0.18577042,01f76519613162a0bc7d72d2d1daefd2f902e18c674eac5cec58b425d3aeab40
215,1252.50274216,0.0,110,5,13.77037498,0.46462262,0.18584905,737c263697f9e3942cf3b116aced59dd1ee34c7c50cebcc529edfcf0444ca296
216,1253.15348908,0.0,110,5,13.77753016,0.46481923,0.18592769,ca47f635b727702595b716e75d7540716bf13f223ea08da23340c6db8755a6dc
217,1253.80451131,0.0,110,5,13.78468838,0.46501588,0.18600635,0cf0defd78fb0aa5aef77bbbc081ee73dbaab64982eac4ea554145e96eb9e255
218,1254.45580891,0.0,110,5,13.79184962,0.46521257,0.18608503,eb7d5213f1f8b875fa248bbdc8e7f771bab7cd561af909ebd649edee489801e9
219,1255.10738192,0.0,110,5,13.7990139,0.46540929,0.18616372,f0b79d6bc0f2ee60351a4ada48e84762bdfe7215cbbf907c99abce44142b7b7c
220,1255.75923039,0.0,110,5,13.8061812,0.46560605,0.18624242,8afead95cc42e224b1618a5a48ca49ec025277b4b9c19d8623cf7c63dca21ea4
221,1256.41135437,0.0,110,5,13.81335153,0.46580284,0.18632114,679b5f86a0f13b5b29aee7718248cd4cf272c24ff2778574a2b4b9f63632bd95
222,1257.06375391,0.0,110,5,13.8205249,0.46599967,0.18639987,1e59f6384f94405533dfa451d553760c17556b0c97eed6f28f0eddd47c83d6a9
223,1257.71642907,0.0,110,5,13.82770129,0.46619654,0.18647862,d4f680140e39a461dbae259c30c1d80bd8c198d751ca4a7a7b48a7c4ac390886
224,1258.36937989,0.0,110,5,13.83488072,0.46639344,0.18655738,264d49b72b6a097e53b0aa0092060a18a51c60a05836c1d6b72b08c935a0a4aa
225,1259.02260642,0.0,110,5,13.84206318,0.46659038,0.18663615,852a7b1454f8291ac497956a8c3cac185e6c3031b494a9416af61c4b554a5daa
226,1259.67610872,0.0,110,5,13.84924867,0.46678736,0.18671494,b1cea5d0fc728b586052782018f206259ff373db3ef47209c62b4e8221d27b0f
227,1260.32988684,0.0,110,5,13.8564372,0.46698437,0.18679375,ba01cae7f186fb09e3b24a7f0db7868c123ed46c7eba1e97a64edc6b7ed09b79
228,1260.98394083,0.0,110,5,13.86362876,0.46718142,0.18687257,17a4d83044455545412132e688d930d82716b5239481219e5d572a4d134bf495
229,1261.63827074,0.0,110,5,13.87082335,0.46737851,0.1869514,ee7e5aed9e56905d47deaf141ce10cb80df562906389e3bb400884d056bed660
230,1262.29287662,0.0,110,5,13.87802098,0.46757563,0.18703025,dab83c41926f1c514f9d3953a57f21d82d72d1e8d53385f7e014b598e8f5cce7
231,1262.94775851,0.0,110,5,13.88522164,0.46777278,0.18710911,b4e0c2704469426488c147a1ec558d63ae623c23f1e4b37a811cce70023f89ab
232,1263.60291648,0.0,110,5,13.89242534,0.46796998,0.18718799,1e6a52c820556c75f1ad6cb4d8f468d1476e0b42322f75341e0d08ca385063f7
233,1264.25835057,0.0,110,5,13.89963208,0.46816721,0.18726688,669ab35f8c43343fc0919f8b3cdcad731b4b1862b75d1971e48f5f012a9a9695
234,1264.91406083,0.0,110,5,13.90684186,0.46836447,0.18734579,7e12159120fd46af0f10ee7ece3f8257d3f086d6c333ef34f43f4827c459be42
235,1265.57004731,0.0,110,5,13.91405467,0.46856177,0.18742471,c00b16724cf4a61f68f2bbf50f765de7a1111e64473d98021ca57e2dbc806a66
236,1266.22631006,0.0,110,5,13.92127052,0.46875911,0.18750364,8bf60212f6944933fa72205953612d51df45cef5ed6cd226dc46adf9ac8fe118
237,1266.88284913,0.0,110,5,13.92848941,0.46895648,0.18758259,6afe7baf80849251e78e1f8d61ad9b7fbbd8c892601b5a8cd04cc06e95ce286a
238,1267.53966458,0.0,110,5,13.93571134,0.46915389,0.18766156,ac97fdb3c73bd66555da05ef25af0b4dfe5962da5db6bf58e56e59b5f6e2c2d1
239,1268.19675644,0.0,110,5,13.94293631,0.46935133,0.18774053,c44b43fa7bd97c3e4b0b26f768a5d248ec8b0920e412fb21d6f2e6779360a4bf
240,1268.85412477,0.0,110,5,13.95016432,0.46954881,0.18781952,8a075447d60b6d9168dec9938bd967809a6b82d9195f2b43604fdfa19d35ec94
241,1269.51176962,0.0,110,5,13.95739537,0.46974632,0.18789853,abb7bd722dc0a789784a4b14ee7d41f773cc25aa7c5eb5c6a95b95dc9ec6d5e6
242,1270.16969104,0.0,110,5,13.96462947,0.46994387,0.18797755,9b0127c7dff686f7adc576cbecb783e3ef4599920434bca9cc287bd05594c2ea
243,1270.82788908,0.0,110,5,13.9718666,0.47014146,0.18805658,36a09d0e561bb7db5de0be86ea79e58ca548e050b328b7e040ff29346056bc89
244,1271.48636379,0.0,110,5,13.97910678,0.47033908,0.18813563,e5ca1a8c9fd5d93d3d5739c6dda1740412d30122997d8d7c027364b49bf9f630
245,1272.14511521,0.0,110,5,13.98635,0.47053673,0.18821469,1e372b2db0bbe1b4185945446c65952a1339d0a5e8db0435ff8060305b84857d
246,1272.80414341,0.0,110,5,13.99359627,0.47073443,0.18829377,745d04ca68cc21710d77f7246723b41b685237f7bc649d5672f6ddcae897d2a8
247,1273.46344842,0.0,110,5,14.00084558,0.47093215,0.18837286,7a681099b244e732a0c6158978053459ceb0ea0b9ce0fb6ec133e36a65902e09
248,1274.12303029,0.0,110,5,14.00809793,0.47112991,0.18845196,f64018a4ba45a56b1e4e12939ece5d45968257a97712057cbf477ded759e5640
249,1274.78288908,0.0,110,5,14.01535333,0.47132771,0.18853108,a6f5fbb31fb0e511f1b567750dfb3f870facb582561f3f059e345114f5730c1c
250,1275.44302484,0.0,110,5,14.02261178,0.47152554,0.18861022,7009a2bd409c9e06b532fa2c4890594c5e03fabc0a8ee832820da22bd5610e5a
251,1276.10343761,0.0,110,5,14.02987327,0.47172341,0.18868936,696f92ae701e7ffb54db9dc985369ebddb4919cd34fc47f7939b84ab0c0dc2a3
252,1276.76412744,0.0,110,5,14.03713781,0.47192131,0.18876852,f7b9979d876fd0d2932ae361a6bbd8467aa580b5aeede290ca6679d294eafdfe
253,1277.42509439,0.0,110,5,14.0444054,0.47211925,0.1888477,14eaf7b11603d724f931073b81d4eda93871163a4d72c4d0eac9ce13913a9405
254,1278.0863385,0.0,110,5,14.05167604,0.47231722,0.18892689,e542371bfeaba460fa972b407b9ee0fa278832177be8c5286991f854c3c22f97
255,1278.74785982,0.0,110,5,14.05894972,0.47251523,0.18900609,c25ccbf1592ca3c30fd0f531acbdfe58716d166bc905c3744d6c539d5062a235
256,1279.4096584,0.0,110,5,14.06622646,0.47271327,0.18908531,e7d4126c9bfe876396a851964103812fa5c4729544f8b6329212cf0cc923656d
257,1280.07173429,0.0,110,5,14.07350624,0.47291135,0.18916454,28021da7ab2b5f09d19a4a1a43c43c462f76963a529235b9e6d440f20035b3c7
258,1280.73408753,0.0,110,5,14.08078908,0.47310946,0.18924378,c49c7ed93b63c29ad7194ea35c6f00100147c6204a597482fa978111ac6969c4
259,1281.39671818,0.0,110,5,14.08807496,0.47330761,0.18932304,4f24035eeed5e019a333f7d64ba0eecc2f2cebf84f494610b56e49261e52ca4f
