epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
58,1220.77280784,936.51863615,100,5,12.16600263,4.05088465,0.12166003,af00f62dc7049c5311f852da171c31a2e9b5671e51f97cdc8961d726951c3eb9
59,1224.95894987,940.05421715,100,5,12.20772808,4.06406475,0.12207728,b65a1fa62581537e7d6af3ccc7fa87ccdec613878f626374f66f5e0e5bd559f8
60,1229.15872866,943.60127587,100,5,12.2495895,4.0772829,0.12249589,4d80e5766783dc5048365bb756915493c57c6a2c35d74d35e8b2299c34eeb113
61,1233.37218372,947.15984527,100,5,12.29158729,4.09053919,0.12291587,9195e39c1f4de0941a12749a709e675675c9b3ecf9ff3d2dd612288e73207f25
62,1237.59935461,950.72995835,100,5,12.33372184,4.10383367,0.12333722,55bdea6657bffcceaaaf45c9d26b09ae1d94601372208abd1479ed5c55e141ac
63,1241.84028099,954.31164821,100,5,12.37599355,4.11716644,0.12375994,8c81ebbceb7a955b19017aab733435b1c06f6e2cc4bebf296def4e3be4cdd0f5
64,1246.09500258,957.90494798,100,5,12.41840281,4.13053756,0.12418403,10022874be7e15c361034c595b175c1031a8554c712b6fa62686e3d84cea0343
65,1250.3635592,961.50989089,100,5,12.46095003,4.14394712,0.1246095,34a8f5892465c29e70e52242923ac69c366f91eb2c857d7e18df5afb23a57151
66,1254.64599075,965.1265102,100,5,12.50363559,4.15739519,0.12503636,0ec5f061112f88cecbcf6839e5e6d9a5f36b83bfc150e2bc4e832c86febd2dd2
67,1258.9423372,968.75483926,100,5,12.54645991,4.17088185,0.1254646,dea831ab94c5d94d898f37214e94994b548def5188880e76658a184b5a715a17
68,1263.2526386,972.39491148,100,5,12.58942337,4.18440717,0.12589423,8041b802eaff1f0647fe9128ebac98c4529efb1cfe733e939dc151d9f83fa06f
69,1267.57693508,976.04676032,100,5,12.63252639,4.19797122,0.12632526,786cb05c609487258028ea8a3185ce29b98edf87666212c423b0be13d062ecf2
70,1271.91526686,979.71041931,100,5,12.67576935,4.21157409,0.12675769,0041e37349db631b26f8adf8e5d5634e4cb41a8c4ba2371a03247167043489f6
71,1276.26767424,983.38592204,100,5,12.71915267,4.22521585,0.12719153,e8f3464004ccbf13a00f3f1a17375c9defb15593426f9f6afce4bf9050252efa
72,1280.63419758,987.07330218,100,5,12.76267674,4.23889657,0.12762677,148a8a78c90102f97f213b0954862765abf68b4df94c7c69ba682ee117798397
73,1285.01487734,990.77259347,100,5,12.80634198,4.25261634,0.12806342,55770a144e4d3b786a02474a2f5a95c8939e1c50c670450aad28e32e4f0b2625
74,1289.40975405,994.48382968,100,5,12.85014877,4.26637522,0.12850149,475d55be6550d192ee4daf4498958653575acfdb808f67593afd3bd178d5d3bc
75,1293.81886832,998.20704466,100,5,12.89409754,4.28017329,0.12894098,21c1b657d53c08ab4375d675c35fe8f98533b159315b91a2c86832d565b6e6ad
76,1298.24226083,1001.94227233,100,5,12.93818868,4.29401062,0.12938189,b6f0a77872606db95e4e18b3c5a54f05937238c0aa51066501c549aa4074f66e
77,1302.67997236,1005.68954667,100,5,12.98242261,4.3078873,0.12982423,6fda6b8f2e5a5e8ae5ac3f31f4e54ab8d9b3f599d909aab0fb50116a784b96ca
78,1307.13204375,1009.44890172,100,5,13.02679972,4.32180339,0.130268,460e6cbd59da7100586a5dff855e8c7e1980fa2077ee30667168c87d7ae51a8c
